sec,secHelpText,group_id,rst_ID,rst_RecTypeID,rst_DetailTypeID,rst_DisplayName,rst_DisplayHelpText,rst_DisplayExtendedDescription,rst_DisplayOrder,rst_DisplayWidth,rst_DisplayHeight,rst_DefaultValue,rst_RecordMatchOrder,rst_CalcFunctionID,rst_CalcFieldMask,rst_RequirementType,rst_NonOwnerVisibility,rst_Status,rst_MayModify,rst_OriginatingDBID,rst_IDInOriginatingDB,rst_MaxValues,rst_MinValues,rst_InitialRepeats,rst_DisplayDetailTypeGroupID,rst_FilteredJsonTermIDTree,rst_PtrFilteredIDs,rst_CreateChildIfRecPtr,rst_PointerMode,rst_PointerBrowseFilter,rst_OrderForThumbnailGeneration,rst_TermIDTreeNonSelectableIDs,rst_ShowDetailCertainty,rst_ShowDetailAnnotation,rst_NumericLargestValueUsed,rst_EntryMask,rst_Modified,rst_LocallyModified,rst_SemanticReferenceURL,rst_TermsAsButtons,rty_ID,rty_Name,rty_OrderInGroup,rty_Description,rty_TitleMask,rty_CanonicalTitleMask,rty_Plural,rty_Status,rty_OriginatingDBID,rty_NameInOriginatingDB,rty_IDInOriginatingDB,rty_NonOwnerVisibility,rty_ShowInLists,rty_RecTypeGroupID,rty_RecTypeModelIDs,rty_FlagAsFieldset,rty_ReferenceURL,rty_AlternativeRecEditor,rty_Type,rty_ShowURLOnEditForm,rty_ShowDescriptionOnEditForm,rty_Modified,rty_LocallyModified,dty_ID,dty_Name,dty_Documentation,dty_Type,dty_HelpText,dty_ExtendedDescription,dty_EntryMask,dty_Status,dty_OriginatingDBID,dty_NameInOriginatingDB,dty_IDInOriginatingDB,dty_DetailTypeGroupID,dty_OrderInGroup,dty_JsonTermIDTree,dty_TermIDTreeNonSelectableIDs,dty_PtrTargetRectypeIDs,dty_FieldSetRectypeID,dty_ShowInLists,dty_NonOwnerVisibility,dty_Modified,dty_LocallyModified,dty_SemanticReferenceURL,trm_TreeID,trm_Label,trm_Description,n_vocabTerms,vocabTerms
Tradition,,3,3801,105,1296,preferred_siglum,"An abbreviation, usually a letter or a letter with a numeral, assigned to a source. If not siglum has been associated with the witness, use a shelfmark or other shorthand that would serve the purpose of labeling the witness in a stemma.",,10,15,3,,0,,,required,public,open,open,0,,1,0,1,,,,false,dropdown_add,,,,false,false,,,2024-10-21 15:39:14,0,,false,105,witness,0,"a witness of a text, placed in a stemma or otherwise","[[[1301.term]]] \""[1295.1244]\"" ([1285]) [1296] [1356.1315.1307]{\\, in ms }",160,witnesses,open,0,witness,105,viewable,true,23,,false,,,normal,false,true,2025-09-16 09:54:49,false,1296,preferred_siglum,Please document the nature of this detail type (field)) ...,freetext,"An abbreviation, usually a letter or a letter with a numeral, assigned to a source.",,,open,0,preferred_siglum,1296,1,0,,[],[],,true,viewable,2024-09-05 16:01:27,false,,,,,,
Tradition,,3,3901,105,1333,alternative_sigla,Other sigla by which the witness is known and which is different than the siglum preferred for making new stemma.,,11,10,3,,0,,,optional,public,open,open,0,,0,0,1,,,,false,dropdown_add,,,,false,false,,,2024-10-21 14:54:39,0,,false,105,witness,0,"a witness of a text, placed in a stemma or otherwise","[[[1301.term]]] \""[1295.1244]\"" ([1285]) [1296] [1356.1315.1307]{\\, in ms }",160,witnesses,open,0,witness,105,viewable,true,23,,false,,,normal,false,true,2025-09-16 09:54:49,false,1333,alternative_sigla,Please document the nature of this detail type (field)) ...,freetext,Other sigla by which the witness is known and which is different than the siglum preferred for making new stemma.,,,open,0,alternative_sigla,1333,1,0,,[],[],,true,viewable,2024-10-01 11:50:01,false,,,,,,
Tradition,,3,3811,105,1301,status_witness,Survival status of the witness.,,12,100,3,,0,,,required,public,open,open,0,,1,0,1,,,,false,dropdown_add,,,,false,false,,,2025-10-13 13:51:43,0,,true,105,witness,0,"a witness of a text, placed in a stemma or otherwise","[[[1301.term]]] \""[1295.1244]\"" ([1285]) [1296] [1356.1315.1307]{\\, in ms }",160,witnesses,open,0,witness,105,viewable,true,23,,false,,,normal,false,true,2025-09-16 09:54:49,false,1301,status_witness,Please document the nature of this detail type (field)) ...,enum,Survival status of the witness.,,,open,0,status_witness,1301,1,0,9543,[],[],,true,viewable,2024-09-05 16:19:49,false,,9543,Witness Status,The survival status of a Witness.,5,"{fragmentary={'description': 'Only 1 or 2 pages are all that remain of the witness, which is expected to be much longer.', 'url': NULL, 'id': 9544}, complete={'description': 'All of the literary content (not including dedication, etc.) is extant and legible.', 'url': NULL, 'id': 9545}, defective={'description': 'Some pages containing literary content are missing from the extant witness, but the majority or a significant portion survives.', 'url': NULL, 'id': 9546}, lost={'description': 'In the case of a hypothetical witness, whose existence is posited, no part of the witness survives.', 'url': NULL, 'id': 9758}, citation={'description': 'Collection of quotations, which may be in a notebook, in a margin, in another text, in a treatise, or wherever.', 'url': NULL, 'id': 9841}}"
Tradition,,3,3812,105,1102,status_notes,Brief note detailing the entity\'s survival status.,,13,100,3,,0,,,recommended,public,open,open,0,,1,0,1,,,,false,dropdown_add,,,,false,false,,,2024-10-21 14:54:39,0,,false,105,witness,0,"a witness of a text, placed in a stemma or otherwise","[[[1301.term]]] \""[1295.1244]\"" ([1285]) [1296] [1356.1315.1307]{\\, in ms }",160,witnesses,open,0,witness,105,viewable,true,23,,false,,,normal,false,true,2025-09-16 09:54:49,false,1102,status_notes,Please document the nature of this detail type (field)) ...,blocktext,Brief note detailing the entity\'s survival status.,,,open,0,Status_trad_freetext,1102,1,0,,[],[],,true,viewable,2024-08-28 15:10:29,false,,,,,,
Description,,4,3934,105,1292,Description,,Please provide an extended description for display on rollover ...,14,100,3,tabs,0,,,optional,public,open,open,0,,1,0,1,,,,false,dropdown_add,,,,false,false,,,2024-10-21 14:54:39,0,,false,105,witness,0,"a witness of a text, placed in a stemma or otherwise","[[[1301.term]]] \""[1295.1244]\"" ([1285]) [1296] [1356.1315.1307]{\\, in ms }",160,witnesses,open,0,witness,105,viewable,true,23,,false,,,normal,false,true,2025-09-16 09:54:49,false,1292,Header 11 - edit the name,Please document the nature of this detail type (field)) ...,separator,new separator,Please provide an extended description for display on rollover ...,,open,0,Header 11 - edit the name,1292,1,0,,[],[],,true,viewable,2024-09-05 12:43:25,false,,,,,,
Description,,4,3813,105,1302,is_excerpt,"The witness was never a full manifestation of the text, but offers an excerpt or a citation of the text.",,15,100,3,9483,0,,,required,public,open,open,0,,1,0,1,,,,false,dropdown_add,,,,false,false,,,2024-10-21 14:44:43,0,,true,105,witness,0,"a witness of a text, placed in a stemma or otherwise","[[[1301.term]]] \""[1295.1244]\"" ([1285]) [1296] [1356.1315.1307]{\\, in ms }",160,witnesses,open,0,witness,105,viewable,true,23,,false,,,normal,false,true,2025-09-16 09:54:49,false,1302,is_excerpt,Please document the nature of this detail type (field)) ...,enum,"The witness was never a full manifestation of the text, but offers an excerpt or a citation of the text.",,,open,0,is_citation,1302,1,0,9481,[],[],,true,viewable,2024-10-21 14:36:44,false,,9481,yes/no/maybe vocab,,4,"{Yes={'description': NULL, 'url': NULL, 'id': 9482}, No={'description': NULL, 'url': NULL, 'id': 9483}, Maybe={'description': NULL, 'url': NULL, 'id': 9484}, unknown={'description': The information is not ready to be input., 'url': NULL, 'id': 9770}}"
Description,,4,3898,105,1330,regional_writing_style,"A regional writing style (aka scripta), similar to the written version of a spoken dialect.",,16,100,3,,0,,,recommended,public,open,open,0,,1,0,1,,,,false,dropdown_add,,,,false,false,,,2024-10-21 14:44:43,0,,false,105,witness,0,"a witness of a text, placed in a stemma or otherwise","[[[1301.term]]] \""[1295.1244]\"" ([1285]) [1296] [1356.1315.1307]{\\, in ms }",160,witnesses,open,0,witness,105,viewable,true,23,,false,,,normal,false,true,2025-09-16 09:54:49,false,1330,regional_writing_style,Please document the nature of this detail type (field)) ...,resource,"A regional writing style (aka scripta), similar to the written version of a spoken dialect.",,,open,0,written_language_variant,1330,1,0,,[],[118],,true,viewable,2024-09-27 10:37:17,false,,,,,,
Description,,4,3824,105,1100,scripta_freetext,"Brief, human-readable description of the writing variant (Scripta) with which this record is associated.",,17,100,3,,0,,,optional,public,open,open,0,,1,0,1,,,,false,dropdown_add,,,,false,false,,,2024-10-21 14:44:43,0,,false,105,witness,0,"a witness of a text, placed in a stemma or otherwise","[[[1301.term]]] \""[1295.1244]\"" ([1285]) [1296] [1356.1315.1307]{\\, in ms }",160,witnesses,open,0,witness,105,viewable,true,23,,false,,,normal,false,true,2025-09-16 09:54:49,false,1100,scripta_freetext,Please document the nature of this detail type (field)) ...,freetext,"Brief, human-readable description of the writing variant (Scripta) with which this record is associated.",,,open,0,Scripta_freetext,1100,1,0,,[],[],,true,viewable,2024-09-05 12:49:44,false,,,,,,
Creation,"Data fields about the production of the entity, including its time and place of creation.",5,3796,105,70,Creation,"Data fields about the production of the entity, including its time and place of creation.",,18,100,3,tabs,0,,,optional,public,open,open,0,,1,0,1,,,,false,dropdown_add,,,,false,false,,,2024-10-21 15:39:43,0,,false,105,witness,0,"a witness of a text, placed in a stemma or otherwise","[[[1301.term]]] \""[1295.1244]\"" ([1285]) [1296] [1356.1315.1307]{\\, in ms }",160,witnesses,open,0,witness,105,viewable,true,23,,false,,,normal,false,true,2025-09-16 09:54:49,false,70,Header 4,Please document the nature of this detail type (field)) ...,separator, ,,,open,2,Header 4,70,139,0,,[],[],0,false,viewable,2021-12-31 05:59:46,true,,,,,,
Date,"Potentially redundant with the document, but necessary to enter anyway. \n\nOne way to check the quality of the data is to confirm that the dating of the witness aligns with the dating of the linked manuscripts.",6,3817,105,80,Date,"Potentially redundant with the document, but necessary to enter anyway. \n\nOne way to check the quality of the data is to confirm that the dating of the witness aligns with the dating of the linked manuscripts.",,19,100,3,group,0,,,optional,public,open,open,0,,1,0,1,,,,false,dropdown_add,,,,false,false,,,2024-10-21 14:35:11,0,,false,105,witness,0,"a witness of a text, placed in a stemma or otherwise","[[[1301.term]]] \""[1295.1244]\"" ([1285]) [1296] [1356.1315.1307]{\\, in ms }",160,witnesses,open,0,witness,105,viewable,true,23,,false,,,normal,false,true,2025-09-16 09:54:49,false,80,Header 7,Please document the nature of this detail type (field)) ...,separator, ,,,open,3,HEADING 2,1055,139,0,,[],[],0,false,viewable,2021-12-31 05:59:48,true,,,,,,
Date,"Potentially redundant with the document, but necessary to enter anyway. \n\nOne way to check the quality of the data is to confirm that the dating of the witness aligns with the dating of the linked manuscripts.",6,3819,105,1285,date_of_creation,Time when the entity begins to exist.,,20,100,3,,0,,,required,public,open,open,0,,1,0,1,,,,false,dropdown_add,,,,false,false,,,2024-10-21 14:35:11,0,https://www.wikidata.org/wiki/Property:P571,false,105,witness,0,"a witness of a text, placed in a stemma or otherwise","[[[1301.term]]] \""[1295.1244]\"" ([1285]) [1296] [1356.1315.1307]{\\, in ms }",160,witnesses,open,0,witness,105,viewable,true,23,,false,,,normal,false,true,2025-09-16 09:54:49,false,1285,date_of_creation,Please document the nature of this detail type (field)) ...,date,Time when the entity begins to exist.,,,open,0,date_of_creation,1285,1,0,,[],[],,true,viewable,2024-09-05 10:11:57,false,https://www.wikidata.org/wiki/Property:P571,,,,,
Date,"Potentially redundant with the document, but necessary to enter anyway. \n\nOne way to check the quality of the data is to confirm that the dating of the witness aligns with the dating of the linked manuscripts.",6,3821,105,1258,date_of_creation_certainty,Degree of certainty about the dating of the witness\'s production.,,21,100,3,,0,,,recommended,public,open,open,0,,1,0,1,,,,false,dropdown_add,,,,false,false,,,2024-10-21 14:35:11,0,,false,105,witness,0,"a witness of a text, placed in a stemma or otherwise","[[[1301.term]]] \""[1295.1244]\"" ([1285]) [1296] [1356.1315.1307]{\\, in ms }",160,witnesses,open,0,witness,105,viewable,true,23,,false,,,normal,false,true,2025-09-16 09:54:49,false,1258,certainty,Please document the nature of this detail type (field)) ...,enum,Degree of certainty applied to the claim.,,,open,0,certainty,1258,1,0,9759,[],[],,true,viewable,2024-08-28 13:17:30,false,,9759,certainty vocab,Degree of certainty,4,"{'4. Certain (100%)'={'description': NULL, 'url': NULL, 'id': 9760}, '3. Very likely (66%-99%)'={'description': NULL, 'url': NULL, 'id': 9762}, '2. Probable (33%-66%)'={'description': NULL, 'url': NULL, 'id': 9763}, '0. Unlikely (1%-33%)'={'description': NULL, 'url': NULL, 'id': 9765}}"
Date,"Potentially redundant with the document, but necessary to enter anyway. \n\nOne way to check the quality of the data is to confirm that the dating of the witness aligns with the dating of the linked manuscripts.",6,3820,105,1286,date_of_creation_source,"Notes about the source of the creation date information, including a human-readable summary or transcription of the time range. Can include a brief bibliographic citation.",,22,60,3,,0,,,recommended,public,open,open,0,,1,0,1,,,,false,dropdown_add,,,,false,false,,,2024-10-21 14:35:11,0,,false,105,witness,0,"a witness of a text, placed in a stemma or otherwise","[[[1301.term]]] \""[1295.1244]\"" ([1285]) [1296] [1356.1315.1307]{\\, in ms }",160,witnesses,open,0,witness,105,viewable,true,23,,false,,,normal,false,true,2025-09-16 09:54:49,false,1286,date_of_creation_source,Please document the nature of this detail type (field)) ...,blocktext,"Notes about the source of the creation date information, including a human-readable summary or transcription of the time range. Can include a brief bibliographic citation.",,,open,0,date_of_creation_source,1286,1,0,,[],[],,true,viewable,2024-09-05 10:13:22,false,,,,,,
Date,"Potentially redundant with the document, but necessary to enter anyway. \n\nOne way to check the quality of the data is to confirm that the dating of the witness aligns with the dating of the linked manuscripts.",6,3960,105,1328,place_of_creation_freetext,"Placeholder notes about the entity\'s place of creation, to eventually be converted into a relation to a Place entity.",,23,100,3,,0,,,optional,public,open,open,0,,1,0,1,,,,false,dropdown_add,,,,false,false,,,2026-06-10 11:34:05,0,,false,105,witness,0,"a witness of a text, placed in a stemma or otherwise","[[[1301.term]]] \""[1295.1244]\"" ([1285]) [1296] [1356.1315.1307]{\\, in ms }",160,witnesses,open,0,witness,105,viewable,true,23,,false,,,normal,false,true,2025-09-16 09:54:49,false,1328,place_of_creation_freetext,Please document the nature of this detail type (field)) ...,freetext,"Placeholder notes about the entity\'s place of creation, to eventually be converted into a relation to a Place entity.",,,open,0,place_of_creation_freetext,1328,1,0,,[],[],,true,viewable,2024-09-06 09:29:55,false,,,,,,
Date,"Potentially redundant with the document, but necessary to enter anyway. \n\nOne way to check the quality of the data is to confirm that the dating of the witness aligns with the dating of the linked manuscripts.",6,3822,105,1094,date_freetext,"Brief, human-readable description of the date given to this record.",,24,100,3,,0,,,recommended,public,open,open,0,,1,0,1,,,,false,dropdown_add,,,,false,false,,,2026-06-10 11:29:59,0,,false,105,witness,0,"a witness of a text, placed in a stemma or otherwise","[[[1301.term]]] \""[1295.1244]\"" ([1285]) [1296] [1356.1315.1307]{\\, in ms }",160,witnesses,open,0,witness,105,viewable,true,23,,false,,,normal,false,true,2025-09-16 09:54:49,false,1094,date_freetext,Please document the nature of this detail type (field)) ...,freetext,"Brief, human-readable description of the date given to this record.",,,open,0,Date_libre,1094,1,0,,[],[],,true,viewable,2024-09-04 17:42:08,false,,,,,,
People,,7,3818,105,81,People,,,25,100,3,group,0,,,optional,public,open,open,0,,1,0,1,,,,false,dropdown_add,,,,false,false,,,2026-06-10 11:29:59,0,,false,105,witness,0,"a witness of a text, placed in a stemma or otherwise","[[[1301.term]]] \""[1295.1244]\"" ([1285]) [1296] [1356.1315.1307]{\\, in ms }",160,witnesses,open,0,witness,105,viewable,true,23,,false,,,normal,false,true,2025-09-16 09:54:49,false,81,Header 8,Please document the nature of this detail type (field)) ...,separator, ,,,open,3,HEADING 3,1056,139,0,,[],[],0,false,viewable,2021-12-31 05:59:49,true,,,,,,
People,,7,3814,105,1303,scribe,The scribe accredited with composing the witness.,,26,100,3,,0,,,optional,public,open,open,0,,0,0,1,,,,false,dropdown_add,,,,false,false,,,2026-06-10 11:29:59,0,,false,105,witness,0,"a witness of a text, placed in a stemma or otherwise","[[[1301.term]]] \""[1295.1244]\"" ([1285]) [1296] [1356.1315.1307]{\\, in ms }",160,witnesses,open,0,witness,105,viewable,true,23,,false,,,normal,false,true,2025-09-16 09:54:49,false,1303,scribe,Please document the nature of this detail type (field)) ...,resource,The scribe accredited with composing the witness.,,,open,0,scribe,1303,1,0,,[],[10],,true,viewable,2024-09-05 16:22:56,false,,,,,,
People,,7,3906,105,1336,number_of_hands,Number of hands identified in the witness.,,27,10,3,,0,,,optional,public,open,open,0,,1,0,1,,,,false,dropdown_add,,,,false,false,,,2026-06-10 11:29:59,0,,false,105,witness,0,"a witness of a text, placed in a stemma or otherwise","[[[1301.term]]] \""[1295.1244]\"" ([1285]) [1296] [1356.1315.1307]{\\, in ms }",160,witnesses,open,0,witness,105,viewable,true,23,,false,,,normal,false,true,2025-09-16 09:54:49,false,1336,number_of_hands,Please document the nature of this detail type (field)) ...,float,Number of hands identified in the witness.,,,open,0,number_of_hands,1336,1,0,,[],[],,true,viewable,2024-10-01 15:32:39,false,,,,,,
